City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Alma,CA,2022-07-18 13:11:51,48.5501,-71.6491,71.91,71,70,4.9
293,Alofi,NU,2022-07-18 13:14:47,-19.0595,-169.9187,71.49,94,40,13.8
294,Port-Gentil,GA,2022-07-18 13:14:47,-0.7193,8.7815,76.96,78,100,16.11
295,Seoul,KR,2022-07-18 13:12:47,37.5683,126.9778,78.24,73,100,3.71
296,Hambantota,LK,2022-07-18 13:14:48,6.1241,81.1185,82.76,72,89,20.78
297,Qaqortoq,GL,2022-07-18 13:11:25,60.7167,-46.0333,47.64,74,79,3.69
298,Kemijarvi,FI,2022-07-18 13:14:49,66.7131,27.4306,60.01,61,100,8.32
299,Taoudenni,ML,2022-07-18 13:14:49,22.6783,-3.9836,110.19,5,0,5.48
300,Mitsamiouli,KM,2022-07-18 13:14:50,-11.3847,43.2844,77.45,70,29,7.58
301,Anadyr,RU,2022-07-18 13:14:50,64.75,177.4833,44.49,60,99,27.54
302,Estevan,CA,2022-07-18 13:14:46,49.1334,-102.9842,66.54,74,35,6.55
303,Hollins,US,2022-07-18 13:14:51,37.3413,-79.9431,80.53,85,20,1.01
304,Ambon,ID,2022-07-18 13:14:52,-3.6954,128.1814,77.23,15,75,2.3
305,Severobaykalsk,RU,2022-07-18 13:14:52,55.65,109.3167,56.73,69,1,3.06
306,Murmashi,RU,2022-07-18 13:14:52,68.8154,32.8115,69.42,46,75,8.99
307,Hobyo,SO,2022-07-18 13:14:53,5.3505,48.5268,80.65,64,99,30.74
308,Tautira,PF,2022-07-18 13:14:53,-17.7333,-149.15,74.97,73,53,7.11
309,Macia,MZ,2022-07-18 13:14:54,-25.0269,33.0989,73.44,66,71,2.75
310,Balabac,PH,2022-07-18 13:14:54,7.9868,117.0645,80.42,79,100,2.68
311,Nieuw Amsterdam,SR,2022-07-18 13:14:55,5.8833,-55.0833,86.02,75,20,5.75
312,Constantine,DZ,2022-07-18 13:14:55,36.365,6.6147,99.81,13,0,6.91
313,Port Hardy,CA,2022-07-18 13:14:56,50.6996,-127.4199,52.92,93,52,4.5
314,Gamba,GA,2022-07-18 13:14:56,-2.65,10.0,75.56,71,67,8.43
315,Cherskiy,RU,2022-07-18 13:05:15,68.75,161.3,39.02,65,7,1.57
316,Balikpapan,ID,2022-07-18 13:14:57,-1.2675,116.8289,79.79,89,20,3.44
317,Imuris,MX,2022-07-18 13:14:58,30.7833,-110.8667,79.79,68,79,0.31
318,Leningradskiy,RU,2022-07-18 13:10:06,69.3833,178.4167,31.77,97,100,27.11
319,Medicine Hat,CA,2022-07-18 13:14:59,50.0501,-110.6683,67.21,77,100,1.01
320,San Policarpo,PH,2022-07-18 13:15:59,12.1791,125.5072,81.21,80,100,3.69
321,Marale,HN,2022-07-18 13:16:00,14.8833,-87.15,67.01,89,33,1.86
322,Shu,KZ,2022-07-18 13:16:00,43.5983,73.7614,93.02,18,0,10.47
323,Waverly,US,2022-07-18 13:16:01,42.7392,-84.6208,73.33,82,0,4.61
324,Vygonichi,RU,2022-07-18 13:16:01,53.0985,34.0673,68.11,56,40,13.42
325,Gaya,IN,2022-07-18 13:16:01,24.7833,85.0,94.91,49,75,9.22
326,Vestmannaeyjar,IS,2022-07-18 13:16:02,63.4427,-20.2734,54.59,82,75,10.36
327,Santa Cruz,BO,2022-07-18 13:16:02,-17.8,-63.1667,62.65,67,75,9.22
328,Mayo,US,2022-07-18 13:16:03,38.8876,-76.5119,82.15,85,40,4.0
329,Kenora,CA,2022-07-18 13:16:03,49.8167,-94.4337,67.17,100,75,4.61
330,Olinda,BR,2022-07-18 13:16:04,-8.0089,-34.8553,76.73,88,75,12.66
331,Rondonopolis,BR,2022-07-18 13:16:05,-16.4708,-54.6356,79.36,47,2,4.59
332,Petropavlovsk-Kamchatskiy,RU,2022-07-18 13:15:48,53.0452,158.6483,54.19,100,100,4.47
333,Port Augusta,AU,2022-07-18 13:12:37,-32.5,137.7667,46.09,71,5,7.83
334,Havelock,US,2022-07-18 13:16:06,34.8791,-76.9013,82.94,90,75,3.44
335,Laguna,US,2022-07-18 13:16:06,38.421,-121.4238,74.44,60,0,4.61
336,Port Blair,IN,2022-07-18 13:16:07,11.6667,92.75,82.44,83,40,4.61
337,Guayanilla,PR,2022-07-18 13:16:07,18.0191,-66.7918,85.96,69,4,6.85
338,Jijiga,ET,2022-07-18 13:16:08,9.35,42.8,68.83,62,96,20.98
339,Altay,CN,2022-07-18 13:16:08,47.8667,88.1167,68.47,65,97,2.84
340,Tarpon Springs,US,2022-07-18 13:12:04,28.1461,-82.7568,86.0,85,0,5.99
341,Kismayo,SO,2022-07-18 13:16:09,-0.3582,42.5454,78.22,73,34,22.44
342,Slavutych,UA,2022-07-18 13:16:10,51.5196,30.7343,69.87,48,30,10.49
343,Kuryk,KZ,2022-07-18 13:16:10,43.2,51.65,100.11,23,0,11.77
344,Naze,JP,2022-07-18 13:16:11,28.3667,129.4833,79.72,88,100,17.18
345,Manzanillo,CU,2022-07-18 13:16:11,20.3433,-77.1167,79.48,81,3,8.37
346,Krasnoarmeysk,RU,2022-07-18 13:16:12,51.0239,45.6969,81.34,48,67,7.9
347,Lata,PT,2022-07-18 13:16:12,40.1629,-8.3327,86.49,42,0,10.4
348,Baghramyan,AM,2022-07-18 13:16:13,40.1934,44.3683,102.99,8,20,10.36
349,Beroroha,MG,2022-07-18 13:16:13,-21.6667,45.1667,83.82,23,0,15.12
350,Nizwa,OM,2022-07-18 13:16:14,22.9333,57.5333,86.83,57,100,3.44
351,Lewistown,US,2022-07-18 13:15:03,40.5992,-77.5714,74.61,100,100,0.0
352,Balaipungut,ID,2022-07-18 13:16:15,1.05,101.2833,80.24,80,100,3.0
353,Salta,AR,2022-07-18 13:15:22,-24.7859,-65.4117,43.39,70,0,3.44
354,Corrente,BR,2022-07-18 13:16:15,-3.7367,-43.3394,84.94,51,64,6.96
355,Rantepao,ID,2022-07-18 13:16:16,-2.9701,119.8978,65.68,96,100,1.5
356,Atlantic City,US,2022-07-18 13:14:32,39.3643,-74.4229,81.18,85,20,6.91
357,Muros,ES,2022-07-18 13:16:17,42.7762,-9.0603,78.67,77,0,10.49
358,Peniche,PT,2022-07-18 13:16:17,39.3558,-9.3811,77.29,73,0,13.15
359,Vila Franca Do Campo,PT,2022-07-18 13:16:17,37.7167,-25.4333,70.21,76,49,5.48
360,Iskateley,RU,2022-07-18 13:16:18,67.6803,53.1512,73.26,52,100,4.94
361,Pimentel,PE,2022-07-18 13:16:18,-6.8367,-79.9342,62.89,82,0,11.5
362,Khartoum,SD,2022-07-18 13:16:19,15.5518,32.5324,104.02,22,100,13.44
363,Vestmanna,FO,2022-07-18 13:16:19,62.1564,-7.1664,50.92,82,100,8.05
364,Wamba,NG,2022-07-18 13:16:20,8.9333,8.6,80.47,72,95,3.44
365,Soyo,AO,2022-07-18 13:16:20,-6.1349,12.3689,75.97,71,73,8.28
366,Barre,US,2022-07-18 13:17:04,44.197,-72.5021,77.43,71,0,0.0
367,Pangnirtung,CA,2022-07-18 13:17:21,66.1451,-65.7125,41.0,93,75,13.8
368,Los Andes,CL,2022-07-18 13:13:20,-32.8337,-70.5983,48.0,45,100,4.52
369,Kidal,ML,2022-07-18 13:15:11,18.4411,1.4078,99.57,28,6,6.13
370,Nyurba,RU,2022-07-18 13:17:22,63.2842,118.3319,62.04,85,40,4.25
371,Gillette,US,2022-07-18 13:17:05,44.2911,-105.5022,75.06,39,0,5.01
372,Narsaq,GL,2022-07-18 13:17:23,60.9167,-46.05,52.02,61,99,2.77
373,Itarema,BR,2022-07-18 13:17:23,-2.9248,-39.9167,82.9,58,7,17.34
374,Lodja,CD,2022-07-18 13:17:24,-3.4833,23.4333,89.29,29,99,5.01
375,Haines Junction,CA,2022-07-18 13:17:24,60.7522,-137.5108,53.55,62,96,5.75
376,Todos Santos,MX,2022-07-18 13:17:25,23.45,-110.2167,80.04,81,10,1.1
377,Morehead,US,2022-07-18 13:17:25,37.2711,-87.1764,71.35,97,100,0.0
378,Puerto Del Rosario,ES,2022-07-18 13:17:25,28.5004,-13.8627,76.75,69,20,18.41
379,Birao,CF,2022-07-18 13:17:26,10.2849,22.7882,86.54,53,54,5.03
380,Marovoay,MG,2022-07-18 13:17:26,-16.1,46.6333,83.39,41,57,15.9
381,Weinan,CN,2022-07-18 13:17:27,34.5036,109.5089,76.19,54,100,8.72
382,Erzin,TR,2022-07-18 13:17:27,36.9559,36.2,92.44,38,0,11.18
383,Cerro Largo,BR,2022-07-18 13:17:28,-28.1486,-54.7381,53.01,74,0,3.11
384,Weligama,LK,2022-07-18 13:17:29,5.9667,80.4167,80.24,80,95,15.66
385,Carroll,US,2022-07-18 13:17:29,39.5501,-77.0164,77.27,81,100,5.99
386,Kruje,AL,2022-07-18 13:17:30,41.5092,19.7928,89.62,24,0,13.8
387,Carballo,ES,2022-07-18 13:17:30,43.213,-8.691,82.9,58,0,8.5
388,Guerrero Negro,MX,2022-07-18 13:17:31,27.9769,-114.0611,67.77,81,6,5.7
389,Seymchan,RU,2022-07-18 13:17:31,62.8833,152.4333,59.16,76,41,3.85
390,Broome,US,2022-07-18 13:17:32,42.2506,-75.833,71.62,89,100,9.22
391,Cheremukhovo,RU,2022-07-18 13:17:32,60.3484,59.9851,75.58,56,15,4.03
392,George,ZA,2022-07-18 13:17:33,-33.963,22.4617,62.15,67,75,9.22
393,Puri,IN,2022-07-18 13:17:34,19.8,85.85,82.92,85,66,18.84
394,Houston,US,2022-07-18 13:13:46,29.7633,-95.3633,83.16,80,20,8.05
395,Sorland,NO,2022-07-18 13:17:34,67.667,12.6934,55.26,82,75,12.66
396,Botwood,CA,2022-07-18 13:17:35,49.1499,-55.3482,76.89,49,96,11.56
397,Vostok,RU,2022-07-18 13:17:35,46.4856,135.8833,59.04,95,84,2.71
398,Awjilah,LY,2022-07-18 13:17:35,29.1081,21.2869,99.55,13,0,10.13
399,Lasa,IT,2022-07-18 13:17:36,46.6166,10.7002,88.68,30,15,2.89
400,Nikolsk,RU,2022-07-18 13:17:37,53.7189,46.0712,70.93,81,92,8.08
401,Luderitz,NA,2022-07-18 13:17:37,-26.6481,15.1594,66.06,58,5,9.82
402,Hofn,IS,2022-07-18 13:17:38,64.2539,-15.2082,51.51,82,100,11.1
403,Lundamo,NO,2022-07-18 13:17:38,63.1333,10.3,56.07,82,96,6.71
404,Qeshm,IR,2022-07-18 13:17:39,26.9581,56.2719,98.47,53,4,10.56
405,Carthage,TN,2022-07-18 13:17:39,36.8611,10.3316,94.53,31,0,11.5
406,Fortuna,US,2022-07-18 13:17:40,40.5982,-124.1573,51.93,89,1,3.0
407,Kerchevskiy,RU,2022-07-18 13:17:40,59.946,56.2884,80.04,34,10,3.36
408,Umm Lajj,SA,2022-07-18 13:17:40,25.0213,37.2685,90.14,50,42,11.63
409,Astana,KZ,2022-07-18 13:15:06,51.1801,71.446,69.75,64,40,8.95
410,Ust-Maya,RU,2022-07-18 13:17:41,60.4167,134.5333,72.23,53,100,6.89
411,Yokadouma,CM,2022-07-18 13:17:42,3.5167,15.05,71.33,95,100,0.45
412,Burnie,AU,2022-07-18 13:17:42,-41.0667,145.9167,35.94,72,1,6.11
413,Honiara,SB,2022-07-18 13:17:43,-9.4333,159.95,77.16,86,17,4.74
414,Kudahuvadhoo,MV,2022-07-18 13:17:43,2.6708,72.8944,83.19,72,100,12.73
415,Ginir,ET,2022-07-18 13:18:44,7.1333,40.7,69.03,54,100,12.33
416,Campos Belos,BR,2022-07-18 13:18:44,-13.0367,-46.7717,78.84,30,3,10.69
417,Neuquen,AR,2022-07-18 13:14:42,-38.9516,-68.0591,39.83,48,10,6.87
418,Kutum,SD,2022-07-18 13:18:45,14.2,24.6667,87.87,30,24,6.31
419,Oistins,BB,2022-07-18 13:13:48,13.0667,-59.5333,84.29,70,40,18.41
420,Tuscaloosa,US,2022-07-18 13:18:46,33.2098,-87.5692,80.22,87,75,1.99
421,Balotra,IN,2022-07-18 13:18:47,25.8333,72.2333,94.41,50,99,7.72
422,Miri,MY,2022-07-18 13:18:47,4.4148,114.0089,80.74,89,40,2.3
423,Beloha,MG,2022-07-18 13:18:48,-25.1667,45.05,72.73,59,84,17.9
424,Ust-Nera,RU,2022-07-18 13:18:49,64.5667,143.2,68.27,72,45,4.54
425,Wells,GB,2022-07-18 13:18:21,51.2079,-2.649,97.43,37,1,11.5
426,Pontes E Lacerda,BR,2022-07-18 13:18:49,-15.2261,-59.3353,75.7,49,21,3.58
427,Yuancheng,CN,2022-07-18 13:18:50,36.652,107.7896,76.19,31,100,7.43
428,Camacha,PT,2022-07-18 13:18:50,33.0833,-16.3333,71.02,68,40,11.5
429,Chuy,UY,2022-07-18 13:18:51,-33.6971,-53.4616,46.4,74,1,8.46
430,Sterling,US,2022-07-18 13:17:25,39.0062,-77.4286,80.15,91,75,10.36
431,Young,UY,2022-07-18 13:18:52,-32.6833,-57.6333,46.78,81,1,7.96
432,Ishigaki,JP,2022-07-18 13:14:46,24.3448,124.1572,84.96,85,100,20.69
433,Limbang,MY,2022-07-18 13:18:52,4.75,115.0,84.31,81,100,1.45
434,Spirit River,CA,2022-07-18 13:15:33,55.7833,-118.8361,55.83,61,96,11.59
435,Buldana,IN,2022-07-18 13:18:53,20.5333,76.1833,69.24,92,100,17.76
436,Marzuq,YE,2022-07-18 13:18:53,14.4,46.4667,96.33,17,24,10.92
437,Mutsu,JP,2022-07-18 13:18:54,41.2894,141.2169,67.14,92,11,4.54
438,Wuxue,CN,2022-07-18 13:18:55,29.8506,115.5525,81.95,75,100,1.43
439,Guanica,PR,2022-07-18 13:18:55,17.9716,-66.908,86.04,67,3,7.99
440,Cartagena Del Chaira,CO,2022-07-18 13:18:55,1.3349,-74.8429,71.08,94,100,1.28
441,Fairbanks,US,2022-07-18 13:15:14,64.8378,-147.7164,55.4,85,100,6.91
442,North Bend,US,2022-07-18 13:14:57,43.4065,-124.2243,52.86,99,0,3.44
443,Moctezuma,MX,2022-07-18 13:18:57,29.8,-109.6667,75.79,74,50,1.23
444,Tomatlan,MX,2022-07-18 13:18:57,19.9333,-105.25,73.71,92,99,5.48
445,Imeni Babushkina,RU,2022-07-18 13:18:57,59.7573,43.1285,61.77,86,100,1.63
446,Gayny,RU,2022-07-18 13:18:58,60.3071,54.3241,79.9,36,65,4.83
447,Beidao,CN,2022-07-18 13:18:59,34.5686,105.8933,70.23,53,100,2.33
448,Teguise,ES,2022-07-18 13:18:59,29.0605,-13.564,79.02,54,20,23.02
449,Laerdalsoyri,NO,2022-07-18 13:19:00,61.098,7.4816,61.93,67,92,5.66
450,Tome,CL,2022-07-18 13:17:16,-36.6167,-72.95,39.81,87,87,7.65
451,Ormara,PK,2022-07-18 13:19:00,25.2088,64.6357,84.04,89,37,15.95
452,Klaksvik,FO,2022-07-18 13:19:01,62.2266,-6.589,52.72,88,50,4.81
453,Hojo,JP,2022-07-18 13:19:01,33.9766,132.7777,75.79,91,100,2.68
454,Nalut,LY,2022-07-18 13:19:02,30.3333,10.85,95.58,14,0,10.58
455,Rajpur,IN,2022-07-18 13:19:02,22.3,74.35,75.78,91,100,13.6
456,Nome,US,2022-07-18 13:19:03,64.5011,-165.4064,42.87,66,75,20.71
457,Kabinda,CD,2022-07-18 13:19:03,-6.1333,24.4833,93.02,19,19,4.56
458,Strezhevoy,RU,2022-07-18 13:19:04,60.7333,77.5889,67.12,54,96,8.72
459,Yantai,CN,2022-07-18 13:19:04,37.5333,121.4,73.78,76,50,4.99
460,Atambua,ID,2022-07-18 13:19:05,-9.1061,124.8925,67.32,77,100,5.77
461,Tevaitoa,PF,2022-07-18 13:19:05,-16.7833,-151.5,76.75,67,31,11.41
462,Antofagasta,CL,2022-07-18 13:15:38,-23.65,-70.4,56.48,64,39,4.88
463,Talcahuano,CL,2022-07-18 13:20:06,-36.7167,-73.1167,40.68,87,0,8.05
464,Gonbad-E Qabus,IR,2022-07-18 13:20:06,37.25,55.1672,103.15,20,0,8.66
465,Tuatapere,NZ,2022-07-18 13:20:07,-46.1333,167.6833,46.04,92,100,6.58
466,San Andres,CO,2022-07-18 13:19:13,12.5847,-81.7006,84.22,79,75,16.11
467,Yalta,UA,2022-07-18 13:20:08,44.5,34.1667,75.6,51,22,8.23
468,Aranda De Duero,ES,2022-07-18 13:20:08,41.6704,-3.6892,101.73,9,4,13.67
469,Mezhova,UA,2022-07-18 13:20:09,48.2532,36.7347,74.68,32,0,16.37
470,Vanavara,RU,2022-07-18 13:20:09,60.34,102.2797,59.86,84,100,6.44
471,Penzance,GB,2022-07-18 13:20:10,50.1186,-5.5371,85.32,39,0,21.85
472,Shingu,JP,2022-07-18 13:20:10,33.7333,135.9833,77.52,93,100,7.31
473,Didsbury,GB,2022-07-18 13:20:11,53.417,-2.2315,97.39,19,20,5.01
474,Saint-Louis,SN,2022-07-18 13:20:11,16.3333,-15.0,94.24,37,60,8.88
475,Kalmunai,LK,2022-07-18 13:20:12,7.4167,81.8167,82.42,79,52,8.61
476,Quang Ngai,VN,2022-07-18 13:20:12,15.1167,108.8,81.59,85,79,4.29
477,Tandil,AR,2022-07-18 13:20:13,-37.3217,-59.1332,44.69,50,97,12.68
478,Bosansko Grahovo,BA,2022-07-18 13:20:14,44.1794,16.3639,80.82,19,33,9.91
479,Saint-Joseph,RE,2022-07-18 13:20:14,-21.3667,55.6167,70.18,68,49,17.69
480,Tamasopo,MX,2022-07-18 13:20:15,21.9333,-99.4833,63.79,90,4,2.28
481,San Cristobal,VE,2022-07-18 13:20:15,7.7669,-72.225,69.98,96,99,3.96
482,Nha Trang,VN,2022-07-18 13:20:16,12.25,109.1833,84.2,85,100,4.03
483,Maniwaki,CA,2022-07-18 13:17:02,46.3834,-75.966,71.98,73,100,1.14
484,Marienburg,PL,2022-07-18 13:20:16,54.0359,19.0266,75.11,64,100,10.98
485,Tommot,RU,2022-07-18 13:20:17,58.9564,126.2925,64.38,95,99,1.83
486,Koutiala,ML,2022-07-18 13:20:17,12.3917,-5.4642,84.09,65,99,9.35
487,Kenai,US,2022-07-18 13:20:18,60.5544,-151.2583,54.09,79,100,13.8
488,Lander,US,2022-07-18 13:20:18,42.833,-108.7307,78.12,33,0,0.0
489,Lewiston,US,2022-07-18 13:15:54,44.1003,-70.2148,80.42,80,0,3.44
490,Faanui,PF,2022-07-18 13:20:19,-16.4833,-151.75,76.8,68,38,11.92
491,Taklisah,TN,2022-07-18 13:20:19,36.7833,10.6333,93.61,31,0,9.91
492,Anamur,TR,2022-07-18 13:20:20,36.0751,32.8369,90.27,44,0,7.58
493,Sao Joao Da Barra,BR,2022-07-18 13:20:20,-21.6403,-41.0511,75.29,77,31,7.67
494,Santa Isabel Do Rio Negro,BR,2022-07-18 13:20:21,-0.4139,-65.0192,82.35,75,24,2.75
495,Cap Malheureux,MU,2022-07-18 13:20:21,-19.9842,57.6142,70.47,60,93,11.99
496,Koygorodok,RU,2022-07-18 13:20:22,60.445,50.9968,76.86,51,100,5.61
497,Simplicio Mendes,BR,2022-07-18 13:20:23,-7.8539,-41.9103,83.91,29,8,11.61
498,Barentu,ER,2022-07-18 13:20:23,15.1139,37.5928,88.07,37,100,12.39
499,Pacifica,US,2022-07-18 13:20:24,37.6138,-122.4869,61.16,92,20,10.0
500,Mozarlandia,BR,2022-07-18 13:20:24,-14.7447,-50.5706,86.09,20,0,13.98
501,Baykit,RU,2022-07-18 13:20:25,61.67,96.37,59.59,90,100,5.88
502,Minuri,PH,2022-07-18 13:20:25,16.535,121.8574,76.1,93,52,3.83
503,San Carlos,VE,2022-07-18 13:20:26,9.6612,-68.5827,76.6,87,100,1.1
504,Araouane,ML,2022-07-18 13:20:26,18.9048,-3.5265,102.16,27,12,8.41
505,Atar,MR,2022-07-18 13:20:26,20.5169,-13.0499,105.67,20,0,4.99
506,Georgiyevka,KZ,2022-07-18 13:20:27,43.0369,74.7114,91.44,25,0,6.71
507,Newport,GB,2022-07-18 13:16:57,51.5877,-2.9984,97.68,38,6,5.59
508,Karasjok,NO,2022-07-18 13:20:28,69.4719,25.5112,63.16,63,99,11.03
509,Santa Fe,AR,2022-07-18 13:20:29,-31.6333,-60.7,52.02,83,6,4.0
510,Andenes,NO,2022-07-18 13:20:29,69.3143,16.1194,53.92,93,75,10.36
511,Mirnyy,RU,2022-07-18 13:21:30,62.5353,113.9611,62.24,82,100,1.99
512,Robstown,US,2022-07-18 13:21:30,27.7903,-97.6689,83.98,94,0,4.61
513,Chibombo,ZM,2022-07-18 13:21:31,-14.6569,28.0706,73.8,26,12,5.68
514,Gat,IL,2022-07-18 13:20:01,31.61,34.7642,94.41,38,0,13.38
515,Arcata,US,2022-07-18 13:21:31,40.8665,-124.0828,52.2,80,75,0.0
516,Jeremoabo,BR,2022-07-18 13:21:32,-10.075,-38.4808,74.28,74,66,12.95
517,Kununurra,AU,2022-07-18 13:21:32,-15.7667,128.7333,64.38,77,0,3.44
518,Minamata,JP,2022-07-18 13:21:32,32.2167,130.4,80.47,87,99,10.29
519,Fort Nelson,CA,2022-07-18 13:21:33,58.8053,-122.7002,53.19,94,75,3.44
520,Santa Cruz De Tenerife,ES,2022-07-18 13:21:33,28.4682,-16.2546,86.59,71,40,19.57
521,Praia,CV,2022-07-18 13:21:34,14.9215,-23.5087,82.94,54,20,20.71
522,Luxor,EG,2022-07-18 13:20:05,25.6989,32.6421,105.22,10,6,13.0
